BillNo_Automatic,Agr_Uni_Code,agr_name,agr_code,agr_no,Item_code,item_Short_name,itemname,Item_group_code,item_group_name,Bill_Date,challanno,issue_qty,recv_qty,irflag,billfr,billto,rate,broken_amt,frshop,froffice,brok_qty,brok_rate,miss_flag,cutcode,cutamt,cartcode,cartamt,narr,prnnarr,b1_rate,b1_qty,b1_amt,b1_narr,b2_rate,b2_qty,b2_amt,b2_narr,b3_rate,b3_qty,b3_amt,b3_narr,misc1,misc2,misc3,misc4,misc5,misc6,SNO,Contact_Prs_Ph,Transporter_Name,Gr_No,VehicleNo,Driver_Name,DL_No,Permit_no,Contact_Prs_Ph_No,Apx_weight,Apx_value,bill_Enter_Date,Trip_No,b4_rate,b4_qty,b4_amt,b4_narr,b5_rate,b5_qty,b5_amt,b5_narr,b6_rate,b6_qty,b6_amt,b6_narr,b7_rate,b7_qty,b7_amt,b7_narr,b8_rate,b8_qty,b8_amt,b8_narr,b9_rate,b9_qty,b9_amt,b9_narr,b10_rate,b10_qty,b10_amt,b10_narr,Bill_Amt,rec_type,Tnx_type,UNIT_NAME,ItemType,Tax_Code,Tax_Name,Tax_Per,Tax_Amt,Dis_Per,Dis_Amt,Gross_Amt,Tot_Qty,B_Add_Off_Site,B_HSN_Code,B_GST_Type,B_State_Code,B_Tax_YN,B_IGST_Per,B_IGST_Amt,B_SGST_Per,B_SGST_Amt,B_CGST_Per,B_CGST_Amt,B_Reverse_Charge,B_Electronic_Ref_No,B_REF_2,Weight_Per_pcs,Tot_Weight_of_pcs,Manual_BillNo,ORDNO,ORD_DATE,Trx_CODE,Trx_Name,PKG,C_FORM,NET_AMT,tot_amt,Transporter_Code,Fraight,remark,site_add,TODO,AMT_IN_WOR,DUEDATE,ROUNDOFF,station_Name,Qty_Kg,Tot_Kg
124,313,24  NO. SERCTOR 16 SATISH JI,24. 16,OH,1,sHORT NAME,BASE PLATE JACK,22,U JACK,28/08/2023,104,0,6,R,,,140,,0,6,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0,  ,0,0,0,  ,0,0,0,  ,,,,,,,1,,,,,,,,,,,01-Sep-23,1,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,313,24  NO. SERCTOR 16 SATISH JI,24. 16,OH,5,sHORT NAME,CHALLI,2,CHALLIS,28/08/2023,104,0,18,R,,,900,,0,18,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0,  ,0,0,0,  ,0,0,0,  ,,,,,,,2,,,,,,,,,,,01-Sep-23,1,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,313,24  NO. SERCTOR 16 SATISH JI,24. 16,OH,17,sHORT NAME,CHANNEL,21,CHANNEL,28/08/2023,104,0,12,R,,,70,,0,12,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0,  ,0,0,0,  ,0,0,0,  ,,,,,,,3,,,,,,,,,,,01-Sep-23,1,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,313,24  NO. SERCTOR 16 SATISH JI,24. 16,OH,28,sHORT NAME,INNER  2.0 METER,12,PROPS,28/08/2023,104,0,282,R,,,0,,0,282,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0,  ,0,0,0,  ,0,0,0,  ,,,,,,,4,,,,,,,,,,,01-Sep-23,1,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,266,SUPERIOR GLASS,SUPERIOR,OH,12,sHORT NAME,LEDGER 1.0 METER,5,LEDGER,27/09/2023,104,50,0,I,,,0,,0,50,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,30-Sep-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,N,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
111,266,SUPERIOR GLASS,SUPERIOR,OH,11,sHORT NAME,LEDGER 1.2 METER,5,LEDGER,27/09/2023,104,100,0,I,,,10,,0,100,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,30-Sep-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,N,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
124,313,24  NO. SERCTOR 16 SATISH JI,24. 16,OH,31,sHORT NAME,OUTER 2.0 METER,12,PROPS,28/08/2023,104,0,365,R,,,10,,0,365,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0,  ,0,0,0,  ,0,0,0,  ,,,,,,,6,,,,,,,,,,,01-Sep-23,1,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,266,SUPERIOR GLASS,SUPERIOR,OH,43,sHORT NAME,SPIGOT [JOINT] PIN,15,SPYGOT,27/09/2023,104,100,0,I,,,0,,0,100,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,30-Sep-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,N,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
124,313,24  NO. SERCTOR 16 SATISH JI,24. 16,OH,45,sHORT NAME,STANDARD 1.5 METER,16,STANDARD,28/08/2023,104,0,19,R,,,10,,0,19,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0,  ,0,0,0,  ,0,0,0,  ,,,,,,,7,,,,,,,,,,,01-Sep-23,1,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,266,SUPERIOR GLASS,SUPERIOR,OH,47,sHORT NAME,STANDARD 2.5 METER,16,STANDARD,27/09/2023,104,50,0,I,,,10,,0,50,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,30-Sep-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,N,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
111,266,SUPERIOR GLASS,SUPERIOR,OH,50,sHORT NAME,STANDARD 3.0 METER,16,STANDARD,27/09/2023,104,85,0,I,,,10,,0,85,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,30-Sep-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,N,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
124,313,24  NO. SERCTOR 16 SATISH JI,24. 16,OH,6,sHORT NAME,SWIVEL COUPLER,3,COUPLER,28/08/2023,104,0,50,R,,,0,,0,50,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0,  ,0,0,0,  ,0,0,0,  ,,,,,,,8,,,,,,,,,,,01-Sep-23,1,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,313,24  NO. SERCTOR 16 SATISH JI,24. 16,OH,68,sHORT NAME,U HEAD JACK,22,U JACK,28/08/2023,104,0,11,R,,,10,,0,11,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0,  ,0,0,0,  ,0,0,0,  ,,,,,,,9,,,,,,,,,,,01-Sep-23,1,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,304,NAVEEN JI E1/15 PATEL NAGAR,NAVEEN,OH,17,sHORT NAME,CHANNEL,21,CHANNEL,30/08/2023,105,0,15,R,,,70,,0,15,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,3,,,,,,,,,,,01-Sep-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,266,SUPERIOR GLASS,SUPERIOR,OH,12,sHORT NAME,LEDGER 1.0 METER,5,LEDGER,28/09/2023,105,85,0,I,,,0,,0,85,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,30-Sep-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,N,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
112,266,SUPERIOR GLASS,SUPERIOR,OH,11,sHORT NAME,LEDGER 1.2 METER,5,LEDGER,28/09/2023,105,140,0,I,,,10,,0,140,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,30-Sep-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,N,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
125,304,NAVEEN JI E1/15 PATEL NAGAR,NAVEEN,OH,28,sHORT NAME,SPAN INNER 2.0 METER,12,PROPS,30/08/2023,105,0,1,R,,,0,,0,1,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,7,,,,,,,,,,,01-Sep-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,304,NAVEEN JI E1/15 PATEL NAGAR,NAVEEN,OH,29,sHORT NAME,SPAN INNER 3.0 MTR PROP,23,PROP 2*2,30/08/2023,105,0,300,R,,,10,,0,300,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,8,,,,,,,,,,,01-Sep-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,304,NAVEEN JI E1/15 PATEL NAGAR,NAVEEN,OH,31,sHORT NAME,SPAN OUTER 2.0 METER,12,PROPS,30/08/2023,105,0,301,R,,,10,,0,301,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,10,,,,,,,,,,,01-Sep-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,266,SUPERIOR GLASS,SUPERIOR,OH,43,sHORT NAME,SPIGOT [JOINT] PIN,15,SPYGOT,28/09/2023,105,26,0,I,,,0,,0,26,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,30-Sep-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,N,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
126,313,24  NO. SERCTOR 16 SATISH JI,24. 16,OH,30,sHORT NAME,INNER  4.0 MTR PROP,12,PROPS,28/08/2023,106,0,104,R,,,0,,0,104,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,5,,,,,,,,,,,01-Sep-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,274,SAHIL INFRA TRADERS,SAHILSHUTTERING,OH,32,sHORT NAME,PROP 2MX2M,12,PROPS,29/09/2023,106,100,0,I,,,10,,0,100,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,01-Oct-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,Y,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
127,279,M/S SHIVA CONSTEACH PVT. LTD.,SHIVAUPNEW,OH,30,sHORT NAME,INNER 4.0 MTR PROP,12,PROPS,01/08/2023,107,0,4,R,,,0,,0,4,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0,  ,0,0,0,  ,0,0,0,  ,,,,,,,1,,,,,,,,,,,02-Sep-23,1,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,279,M/S SHIVA CONSTEACH PVT. LTD.,SHIVAUPNEW,OH,33,sHORT NAME,MS PROPS 2MX3M,12,PROPS,01/08/2023,107,0,5,R,,,0,,0,5,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0,  ,0,0,0,  ,0,0,0,  ,,,,,,,2,,,,,,,,,,,02-Sep-23,1,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,279,M/S SHIVA CONSTEACH PVT. LTD.,SHIVAUPNEW,OH,40,sHORT NAME,SPAN INNER 2.0 METER,13,SPAN,01/08/2023,107,0,21,R,,,10,,0,21,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0,  ,0,0,0,  ,0,0,0,  ,,,,,,,3,,,,,,,,,,,02-Sep-23,1,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,306,5 NO JHAJJAR,JHAJJAR,OH,5,sHORT NAME,CHALLI,2,CHALLIS,29/09/2023,108,20,0,I,,,900,,0,20,,,,MISC A/C,0,CARTAGE A/C,8000,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,01-Oct-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,N,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
129,229,M/S SHREE CONSTRUCTION,SHREECONS,OH,28,sHORT NAME,INNER 2.0 MTR PROP,12,PROPS,01/09/2023,108,0,230,R,,,0,,0,230,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,1,,,,,,,,,,,30-Sep-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,306,5 NO JHAJJAR,JHAJJAR,OH,34,sHORT NAME,PROP 2MX4M,12,PROPS,29/09/2023,108,300,0,I,,,0,,0,300,,,,MISC A/C,0,CARTAGE A/C,8000,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,01-Oct-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,N,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
129,229,M/S SHREE CONSTRUCTION,SHREECONS,OH,31,sHORT NAME,SPAN OUTER 2.0 METER,12,PROPS,01/09/2023,108,0,230,R,,,10,,0,230,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,3,,,,,,,,,,,30-Sep-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,306,5 NO JHAJJAR,JHAJJAR,OH,6,sHORT NAME,SWIVEL COUPLER,3,COUPLER,29/09/2023,108,30,0,I,,,0,,0,30,,,,MISC A/C,0,CARTAGE A/C,8000,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,01-Oct-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,N,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
117,274,SAHIL INFRA TRADERS,SAHILSHUTTERING,OH,5,sHORT NAME,CHALLI,2,CHALLIS,16/09/2023,109,2,0,I,,,900,,0,2,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,01-Oct-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,Y,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
117,274,SAHIL INFRA TRADERS,SAHILSHUTTERING,OH,12,sHORT NAME,LEDGER 1.0 METER,5,LEDGER,16/09/2023,109,18,0,I,,,0,,0,18,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,01-Oct-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,Y,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
130,315,MR. SAWAN JI,SAWAN,OH,11,sHORT NAME,LEDGER 1.2 METER,5,LEDGER,03/09/2023,109,0,210,R,,,10,,0,210,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,4,,,,,,,,,,,30-Sep-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,274,SAHIL INFRA TRADERS,SAHILSHUTTERING,OH,10,sHORT NAME,LEDGER 1.5 METER,5,LEDGER,16/09/2023,109,16,0,I,,,250,,0,16,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,01-Oct-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,Y,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
130,315,MR. SAWAN JI,SAWAN,OH,43,sHORT NAME,SPIGOT [JOINT] PIN,15,SPYGOT,03/09/2023,109,0,25,R,,,0,,0,25,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,6,,,,,,,,,,,30-Sep-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,315,MR. SAWAN JI,SAWAN,OH,47,sHORT NAME,STANDARD 2.5 METER,16,STANDARD,03/09/2023,109,0,99,R,,,10,,0,99,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,7,,,,,,,,,,,30-Sep-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,274,SAHIL INFRA TRADERS,SAHILSHUTTERING,OH,50,sHORT NAME,STANDARD 3.0 METER,16,STANDARD,16/09/2023,109,12,0,I,,,10,,0,12,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,01-Oct-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,Y,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
10,282,169 SEC 16 CHHABRA JI,CHABRA,OH,1,sHORT NAME,BASE PLATE JACK,22,U JACK,27/04/2023,11,0,50,R,,,140,,0,50,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,1,,,,,,,,,,,02-May-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,282,169 SEC 16 CHHABRA JI,CHABRA,OH,5,sHORT NAME,CHALLI,2,CHALLIS,27/04/2023,11,0,39,R,,,900,,0,39,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,2,,,,,,,,,,,02-May-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,309,M/S J. KUMAR INFRAPROJECTS LTD.,J KUMAR,OH,14,sHORT NAME,LEDGER 0.9 METER,5,LEDGER,19/04/2023,11,2200,0,I,,,0,,0,2200,,,,MISC A/C,0,CARTAGE A/C,8000,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,02-May-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,07        ,N,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
10,282,169 SEC 16 CHHABRA JI,CHABRA,OH,12,sHORT NAME,LEDGER 1.0 METER,5,LEDGER,27/04/2023,11,0,337,R,,,0,,0,337,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,5,,,,,,,,,,,02-May-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,282,169 SEC 16 CHHABRA JI,CHABRA,OH,11,sHORT NAME,LEDGER 1.2 METER,5,LEDGER,27/04/2023,11,0,275,R,,,10,,0,275,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,6,,,,,,,,,,,02-May-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,282,169 SEC 16 CHHABRA JI,CHABRA,OH,33,sHORT NAME,MS PROPS 2MX3M,12,PROPS,27/04/2023,11,0,5,R,,,0,,0,5,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,7,,,,,,,,,,,02-May-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,282,169 SEC 16 CHHABRA JI,CHABRA,OH,34,sHORT NAME,MS PROPS 2MX4M,12,PROPS,27/04/2023,11,0,6,R,,,0,,0,6,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,8,,,,,,,,,,,02-May-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,282,169 SEC 16 CHHABRA JI,CHABRA,OH,32,sHORT NAME,PROPS 2MX2M,12,PROPS,27/04/2023,11,0,5,R,,,10,,0,5,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,9,,,,,,,,,,,02-May-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,309,M/S J. KUMAR INFRAPROJECTS LTD.,J KUMAR,OH,43,sHORT NAME,SPIGOT [JOINT] PIN,15,SPYGOT,19/04/2023,11,372,0,I,,,0,,0,372,,,,MISC A/C,0,CARTAGE A/C,8000,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,02-May-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,07        ,N,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
10,282,169 SEC 16 CHHABRA JI,CHABRA,OH,43,sHORT NAME,SPIGOT [JOINT] PIN,15,SPYGOT,27/04/2023,11,0,208,R,,,0,,0,208,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,11,,,,,,,,,,,02-May-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,282,169 SEC 16 CHHABRA JI,CHABRA,OH,46,sHORT NAME,STANDARD 1.0 METER,16,STANDARD,27/04/2023,11,0,73,R,,,10,,0,73,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,12,,,,,,,,,,,02-May-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,282,169 SEC 16 CHHABRA JI,CHABRA,OH,48,sHORT NAME,STANDARD 2.0 METER,16,STANDARD,27/04/2023,11,0,42,R,,,10,,0,42,,,,MISC A/C,0,CARTAGE A/C,7000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,14,,,,,,,,,,,02-May-23,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
